com.samsung.shealth.activity.day_summary,6211031,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
4379,2862314,,0,2021-01-19 13:04:06.721,2021-01-18 05:00:00.810,60,120000,78,3517.8687,223.71573,d7ad1330-7e5a-467f-a7e3-1aaa5c10de23.extra_data.json,Idp7XEd6un,6400,com.sec.android.app.shealth,2855914,29280000,d7ad1330-7e5a-467f-a7e3-1aaa5c10de23,1610928000000,
21997,14486450,,0,2021-06-07 12:37:15.808,2021-06-05 04:00:00.856,60,2558440,400,17582.232,1139.5182,f909db5d-c86b-4bfc-8454-949599bc7e0d.extra_data.json,Idp7XEd6un,43200,com.sec.android.app.shealth,14443250,35160000,f909db5d-c86b-4bfc-8454-949599bc7e0d,1622851200000,
1571,1047056,,0,2021-01-21 13:38:33.737,2021-01-20 06:41:24.900,60,60000,28,1254.6697,79.64961,67de25ba-f6a1-4fc8-9dc5-42515c2d4a32.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,1045856,28860000,67de25ba-f6a1-4fc8-9dc5-42515c2d4a32,1611100800000,
3768,2503110,90,0,2022-01-09 14:21:09.082,2022-01-08 05:00:00.997,-1,120000,45,2938.9048,191.95737,3d959fdb-2b69-48f6-affb-8c118ceb285e.extra_data.json,Idp7XEd6un,15200,com.sec.android.app.shealth,2487910,32520000,3d959fdb-2b69-48f6-affb-8c118ceb285e,1641600000000,
4004,3243710,,688580,2021-02-03 13:10:53.310,2021-02-02 05:00:00.705,60,688580,88,3141.1887,260.89944,9412b4c7-22d2-4d37-85bc-2d040257ad15.extra_data.json,Idp7XEd6un,17472,com.sec.android.app.shealth,2537658,29100000,9412b4c7-22d2-4d37-85bc-2d040257ad15,1612224000000,
2950,1965781,90,0,2022-01-08 14:36:59.595,2022-01-07 05:00:01.437,-1,60000,35,2297.775,148.4097,e1b40651-ac48-46be-956e-e7567b07e0df.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,1962981,28800000,e1b40651-ac48-46be-956e-e7567b07e0df,1641513600000,
7526,5087350,,0,2021-08-28 13:23:29.128,2021-08-27 04:00:00.854,60,1233160,140,5949.121,393.3906,07c369a3-b0cb-4f10-9396-16ca300272ed.extra_data.json,Idp7XEd6un,17600,com.sec.android.app.shealth,5069750,28920000,07c369a3-b0cb-4f10-9396-16ca300272ed,1630022400000,
6152,4020412,,862040,2020-10-30 13:14:02.141,2020-10-30 13:13:26.992,-1,1020000,0,4003.0266,265.87802,3de5c823-bbff-4633-a9b2-ab0fa9ae5552.extra_data.json,Idp7XEd6un,107921,com.sec.android.app.shealth,3050451,32760000,3de5c823-bbff-4633-a9b2-ab0fa9ae5552,1603756800000,
5796,3853494,,893280,2021-08-04 02:49:42.411,2021-08-03 04:00:00.765,60,893280,105,3655.1606,338.06207,84b11811-9dae-4042-a5d8-7816733a8130.extra_data.json,Idp7XEd6un,27207,com.sec.android.app.shealth,2933007,30780000,84b11811-9dae-4042-a5d8-7816733a8130,1627948800000,
3336,2205748,90,0,2022-02-05 04:06:46.581,2022-02-04 05:00:00.594,-1,120000,40,2605.5073,169.18416,2c9f7f30-a081-46a5-81d1-30dce9070da0.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,2196948,29280000,2c9f7f30-a081-46a5-81d1-30dce9070da0,1643932800000,
10555,6980365,,0,2020-11-09 13:34:49.226,2020-11-08 05:00:00.644,60,1674720,193,8413.752,517.70044,c01e71e8-b437-47fa-8e8e-c883d53a96bd.extra_data.json,Idp7XEd6un,1941,com.sec.android.app.shealth,6978424,34560000,c01e71e8-b437-47fa-8e8e-c883d53a96bd,1604793600000,
4253,2798599,,0,2021-05-01 02:45:52.767,2021-04-30 04:00:00.830,60,360000,76,3432.122,222.69232,377f52da-4db0-446e-a18a-5665b1bf085f.extra_data.json,Idp7XEd6un,26000,com.sec.android.app.shealth,2772599,30540000,377f52da-4db0-446e-a18a-5665b1bf085f,1619740800000,
5164,3362711,,0,2020-12-27 15:21:09.499,2020-12-26 05:00:00.487,60,180000,91,4081.961,263.22076,99375391-f292-4df9-bacb-a6d4256245fa.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,3356711,34500000,99375391-f292-4df9-bacb-a6d4256245fa,1608940800000,
4924,7284216,,4909240,2021-05-31 02:48:09.693,2021-05-30 04:00:00.861,60,1059720,201,2862.5056,629.585,84893c7d-1eda-4df1-9fb4-69b1b14f3e33.extra_data.json,Idp7XEd6un,11600,com.sec.android.app.shealth,2363376,26220000,84893c7d-1eda-4df1-9fb4-69b1b14f3e33,1622332800000,
2814,1861003,,0,2020-12-13 14:03:28.191,2020-12-12 05:00:00.705,60,60000,51,2237.213,140.91643,0247204c-5ad9-4019-8fca-f0c192f2e681.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,1860203,30600000,0247204c-5ad9-4019-8fca-f0c192f2e681,1607731200000,
5519,3673697,90,0,2021-11-07 03:43:11.289,2021-11-06 04:00:01.060,-1,60000,67,4355.8564,282.7808,d522afaa-15a9-4866-a3f2-68cc858c6b85.extra_data.json,Idp7XEd6un,11200,com.sec.android.app.shealth,3662497,17340000,d522afaa-15a9-4866-a3f2-68cc858c6b85,1636156800000,
6384,4153359,,0,2021-03-07 03:59:21.595,2021-03-06 05:00:00.461,60,180000,113,5208.309,331.0629,9b232440-4a39-486f-b802-a52b41f0ba43.extra_data.json,Idp7XEd6un,49007,com.sec.android.app.shealth,4104352,32340000,9b232440-4a39-486f-b802-a52b41f0ba43,1614988800000,
4211,2800727,90,0,2021-10-31 15:23:17.825,2021-10-30 04:00:00.726,-1,60000,51,3327.423,217.47435,a248e2c4-01c7-41c9-94a8-fe6ecb64f777.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,2788727,32640000,a248e2c4-01c7-41c9-94a8-fe6ecb64f777,1635552000000,
6897,5126449,,1971440,2021-07-17 04:00:06.641,2021-07-16 04:00:02.395,60,1971440,140,3807.4214,318.0272,f9f936ec-e946-4423-948b-4de63b9e79ed.extra_data.json,Idp7XEd6un,7600,com.sec.android.app.shealth,3147409,29100000,f9f936ec-e946-4423-948b-4de63b9e79ed,1626393600000,
9773,6487474,90,0,2022-02-14 03:10:27.455,2022-02-13 05:00:00.755,-1,1220160,120,7547.666,566.0479,df62e3e7-406c-4985-9f41-7f89d743e431.extra_data.json,Idp7XEd6un,3283,com.sec.android.app.shealth,6484191,31500000,df62e3e7-406c-4985-9f41-7f89d743e431,1644710400000,
3457,2202074,,0,2021-03-21 02:56:09.609,2021-03-20 07:00:03.173,60,240000,60,2716.7754,170.94214,9f6e6123-406f-4fcb-a3a5-b7281db7cb34.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,2202074,29640000,9f6e6123-406f-4fcb-a3a5-b7281db7cb34,1616198400000,
4266,2775806,,0,2021-03-05 03:44:11.247,2021-03-04 05:00:00.532,60,480000,75,3452.959,217.48412,74f53d7f-4a9e-47e3-bf39-fe159862f807.extra_data.json,Idp7XEd6un,20080,com.sec.android.app.shealth,2755726,30180000,74f53d7f-4a9e-47e3-bf39-fe159862f807,1614816000000,
607,404869,,0,2021-03-25 02:05:55.371,2021-03-24 04:00:00.652,60,36685,10,464.41016,30.537354,32e9dbe6-391b-4a13-9085-3b3ca53a57c3.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,404869,31980000,32e9dbe6-391b-4a13-9085-3b3ca53a57c3,1616544000000,
13306,8936148,90,0,2021-11-12 12:55:49.651,2021-10-15 22:00:00.869,-1,1678560,164,10312.9375,701.3837,c9bceeb8-66ca-4b06-9668-2f8798cf583d.extra_data.json,Idp7XEd6un,6400,com.sec.android.app.shealth,8929748,25860000,c9bceeb8-66ca-4b06-9668-2f8798cf583d,1634342400000,
4110,2701406,,0,2021-02-28 16:52:02.472,2021-02-27 05:00:00.560,60,120000,73,3300.726,206.62381,5d1070cd-e86c-4e46-abff-a549000382e7.extra_data.json,Idp7XEd6un,1600,com.sec.android.app.shealth,2699806,35100000,5d1070cd-e86c-4e46-abff-a549000382e7,1614384000000,
3433,2280199,,0,2021-08-31 12:38:54.258,2021-08-30 04:00:00.687,60,42688,61,2772.4485,179.91245,b2c9c1f7-bb2e-4f35-bd64-c26f687ddc6a.extra_data.json,Idp7XEd6un,14400,com.sec.android.app.shealth,2265799,28800000,b2c9c1f7-bb2e-4f35-bd64-c26f687ddc6a,1630281600000,
5062,3152736,,0,2020-10-30 13:13:59.838,2020-10-30 13:13:24.289,-1,1710340,0,3903.6677,175.40372,14ec1792-7594-4738-91b2-f4b55121a174.extra_data.json,Idp7XEd6un,10085,com.sec.android.app.shealth,3142651,31140000,14ec1792-7594-4738-91b2-f4b55121a174,1602201600000,
4685,2979324,,0,2020-11-24 02:31:38.084,2020-11-23 05:00:00.776,60,180000,80,3943.0808,264.00803,3aab7ff5-35fa-4f1b-adca-82c7cc3ea83d.extra_data.json,Idp7XEd6un,167876,com.sec.android.app.shealth,2811448,27180000,3aab7ff5-35fa-4f1b-adca-82c7cc3ea83d,1606089600000,
4498,2997229,90,0,2021-12-29 13:31:44.891,2021-12-28 05:00:01.089,-1,50025,54,3484.705,225.87207,ff28c956-da86-49d5-b031-c37e2dabed11.extra_data.json,Idp7XEd6un,4400,com.sec.android.app.shealth,2992829,32580000,ff28c956-da86-49d5-b031-c37e2dabed11,1640649600000,
6691,4434120,90,0,2022-01-23 04:44:28.553,2022-01-22 05:00:01.052,-1,120000,81,5201.8687,338.18936,994a2436-fc13-4887-a2b4-84cd5e1d2cf5.extra_data.json,Idp7XEd6un,12000,com.sec.android.app.shealth,4422120,31020000,994a2436-fc13-4887-a2b4-84cd5e1d2cf5,1642809600000,
8352,5543072,,0,2021-06-25 02:22:09.210,2021-06-24 04:00:00.897,60,120000,153,6679.9683,426.57812,3344555f-3c7c-447a-a5a7-ea0489f26cf7.extra_data.json,Idp7XEd6un,16400,com.sec.android.app.shealth,5526672,28800000,3344555f-3c7c-447a-a5a7-ea0489f26cf7,1624492800000,
8706,5718869,,0,2020-12-07 13:17:38.044,2020-12-06 05:00:00.809,60,2030480,158,6822.1626,430.13223,fa4c5227-2edc-43ec-99b8-7a26afec28c6.extra_data.json,Idp7XEd6un,1600,com.sec.android.app.shealth,5717269,39780000,fa4c5227-2edc-43ec-99b8-7a26afec28c6,1607212800000,
6712,4604370,,0,2021-04-08 04:00:00.602,2021-04-07 04:00:00.453,60,1263020,126,5291.0464,349.58795,cffb178a-3d3a-4898-b41d-e1002461e049.extra_data.json,Idp7XEd6un,8351,com.sec.android.app.shealth,4596019,30480000,cffb178a-3d3a-4898-b41d-e1002461e049,1617753600000,
4833,3393254,90,0,2021-09-27 12:45:51.270,2021-09-02 04:00:01.250,60,1269400,62,3881.3572,255.35384,776ca72f-4c2f-4c9f-b574-abdd04cc7760.extra_data.json,Idp7XEd6un,14800,com.sec.android.app.shealth,3378454,31200000,776ca72f-4c2f-4c9f-b574-abdd04cc7760,1630540800000,
2772,1784054,90,0,2021-11-24 13:13:27.632,2021-11-23 05:00:01.303,-1,300000,32,2146.693,146.79773,a39476ed-8696-4616-85ce-a13862b0e630.extra_data.json,Idp7XEd6un,42000,com.sec.android.app.shealth,1742054,27540000,a39476ed-8696-4616-85ce-a13862b0e630,1637625600000,
3536,2340039,,0,2021-04-15 00:56:04.348,2021-04-14 04:00:00.740,60,60000,63,2831.356,181.91219,f367b85b-1424-49b8-b571-b73a23e19a25.extra_data.json,Idp7XEd6un,13818,com.sec.android.app.shealth,2326221,29700000,f367b85b-1424-49b8-b571-b73a23e19a25,1618358400000,
3958,2581240,90,0,2021-11-30 16:47:21.282,2021-11-29 05:00:01.211,-1,360000,46,3105.3037,198.4058,2e2201ef-d2b0-43ae-81bb-363ea93274a5.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,2574440,29580000,2e2201ef-d2b0-43ae-81bb-363ea93274a5,1638144000000,
2888,1841167,90,0,2021-09-27 12:45:52.210,2021-09-07 04:00:01.085,60,420000,33,2243.412,143.47021,354d550b-56f6-41a6-bdd5-2fae5c300d6c.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1841167,30600000,354d550b-56f6-41a6-bdd5-2fae5c300d6c,1630972800000,
15370,9838427,,2655880,2021-06-29 12:09:55.495,2021-06-28 04:00:00.935,60,4633400,271,8858.21,650.97516,7739de9e-5dcf-4601-a264-a732433b9f29.extra_data.json,Idp7XEd6un,15871,com.sec.android.app.shealth,7166676,30540000,7739de9e-5dcf-4601-a264-a732433b9f29,1624838400000,
3859,2531808,,0,2020-10-30 13:14:00.462,2020-10-30 13:13:25.634,-1,120000,0,2973.9783,139.36998,20186549-687c-4a96-b1ff-360b29f958fd.extra_data.json,Idp7XEd6un,8000,com.sec.android.app.shealth,2523808,29940000,20186549-687c-4a96-b1ff-360b29f958fd,1602547200000,
5174,3327934,,0,2021-04-02 12:12:39.241,2021-04-01 04:00:00.524,60,1520900,90,4093.8591,280.8025,5d0d73e5-01a3-482f-82a7-c1fd80e7e2ec.extra_data.json,Idp7XEd6un,47200,com.sec.android.app.shealth,3280734,31380000,5d0d73e5-01a3-482f-82a7-c1fd80e7e2ec,1617235200000,
1154,769718,,0,2021-03-22 03:08:03.723,2021-03-21 04:00:02.354,60,48024,20,896.875,59.08252,90d2d46a-f6a4-4ee6-99e8-df782c56eb7c.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,769718,33300000,90d2d46a-f6a4-4ee6-99e8-df782c56eb7c,1616284800000,
3205,3109137,,1075020,2021-03-01 02:47:39.438,2021-02-28 05:00:00.729,60,1075020,83,2488.7095,235.5558,4b101fe2-5b83-4a76-8deb-d1d33143b373.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,2030117,31500000,4b101fe2-5b83-4a76-8deb-d1d33143b373,1614470400000,
4830,3194997,,0,2021-04-30 12:57:24.319,2021-04-29 04:00:00.770,60,120000,88,3865.2385,244.8987,15cba84c-2939-444c-9362-712b127915ca.extra_data.json,Idp7XEd6un,12800,com.sec.android.app.shealth,3182197,30360000,15cba84c-2939-444c-9362-712b127915ca,1619654400000,
12291,7917837,,0,2021-09-24 14:35:41.616,2021-08-28 04:00:00.980,60,1652980,218,9756.748,632.4274,7c0510ee-0f7f-46c9-946d-235e73fedbff.extra_data.json,Idp7XEd6un,10353,com.sec.android.app.shealth,7907484,33480000,7c0510ee-0f7f-46c9-946d-235e73fedbff,1630108800000,
2444,1608231,,0,2021-02-12 03:39:38.140,2021-02-11 05:00:00.757,60,60000,43,1981.7539,127.4514,0cf1376e-bb41-4da2-bdb6-888336b9b62c.extra_data.json,Idp7XEd6un,18800,com.sec.android.app.shealth,1589431,30000000,0cf1376e-bb41-4da2-bdb6-888336b9b62c,1613001600000,
7570,5192713,,0,2021-07-13 12:03:04.230,2021-07-12 04:00:01.207,60,1374860,143,6158.056,406.88406,a3e0205d-e378-4051-a8e8-216d50e3f1d0.extra_data.json,Idp7XEd6un,28000,com.sec.android.app.shealth,5164713,29640000,a3e0205d-e378-4051-a8e8-216d50e3f1d0,1626048000000,
2054,1353731,90,0,2021-12-09 13:08:50.493,2021-12-08 05:00:01.203,-1,52693,24,1598.7726,107.396416,d79784a7-49f5-4566-a033-628b18ed78cc.extra_data.json,Idp7XEd6un,24400,com.sec.android.app.shealth,1329331,28680000,d79784a7-49f5-4566-a033-628b18ed78cc,1638921600000,
7055,4662108,,0,2021-01-16 03:18:48.419,2021-01-15 05:00:00.794,60,180000,128,5712.709,370.9065,834f332a-c363-4f9f-9aef-8544c29c436a.extra_data.json,Idp7XEd6un,137393,com.sec.android.app.shealth,4524715,30660000,834f332a-c363-4f9f-9aef-8544c29c436a,1610668800000,
1014,676338,,0,2021-03-12 03:24:07.665,2021-03-11 05:00:00.602,60,41354,18,776.36426,51.295074,00a7b350-42f1-4c60-a85d-54cc2b70e723.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,676338,30840000,00a7b350-42f1-4c60-a85d-54cc2b70e723,1615420800000,
3170,2111186,,0,2020-12-26 01:55:33.368,2020-12-25 05:00:00.531,60,60000,58,2564.0156,163.13708,da083bfb-cfca-44a2-a4cf-ed6f74d33dfb.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,2106386,29220000,da083bfb-cfca-44a2-a4cf-ed6f74d33dfb,1608854400000,
7046,4655330,,0,2021-03-18 04:05:30.963,2021-03-17 06:00:00.447,60,300000,128,5469.872,355.0476,76643d8f-96e8-4fa1-97f0-fa9afc7987cd.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,4655330,33540000,76643d8f-96e8-4fa1-97f0-fa9afc7987cd,1615939200000,
2318,1526729,90,0,2022-01-07 13:10:09.879,2022-01-06 05:00:00.755,-1,60000,27,1801.2975,120.55768,8f7e276b-734c-4c19-b547-979487a34461.extra_data.json,Idp7XEd6un,18097,com.sec.android.app.shealth,1508632,30600000,8f7e276b-734c-4c19-b547-979487a34461,1641427200000,
7115,4792028,90,0,2021-10-15 18:14:15.672,2021-10-12 22:00:00.874,-1,1136920,87,5548.9663,360.85236,ccecb656-3666-41eb-a5d9-902f65dafb95.extra_data.json,Idp7XEd6un,5021,com.sec.android.app.shealth,4787007,31080000,ccecb656-3666-41eb-a5d9-902f65dafb95,1634083200000,
4033,2685472,90,0,2022-01-16 04:16:51.434,2022-01-15 05:00:01.373,-1,60000,48,3149.4917,205.11021,4a7ffce1-31a9-413c-9b8e-a076e17a5ee4.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,2678672,32100000,4a7ffce1-31a9-413c-9b8e-a076e17a5ee4,1642204800000,
2383,1580862,,0,2021-05-04 01:04:09.546,2021-05-03 04:00:01.083,60,120000,43,1948.9933,122.95541,dd29d8b8-0ba9-4725-a5b3-505cb8d9744b.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,1578062,30900000,dd29d8b8-0ba9-4725-a5b3-505cb8d9744b,1620000000000,
6169,3986793,,0,2020-11-05 13:39:00.413,2020-11-04 05:00:00.699,60,420000,110,4946.8613,315.7648,57a9186e-a774-4aef-891b-64af8c390032.extra_data.json,Idp7XEd6un,19200,com.sec.android.app.shealth,3967593,31020000,57a9186e-a774-4aef-891b-64af8c390032,1604448000000,
4752,3002693,,0,2021-05-07 02:02:04.356,2021-05-06 04:00:00.468,60,1348300,81,3789.9478,238.72717,7503fd74-4dc8-49b6-aae9-6965099222a2.extra_data.json,Idp7XEd6un,7600,com.sec.android.app.shealth,2995093,31020000,7503fd74-4dc8-49b6-aae9-6965099222a2,1620259200000,
8812,5777045,,0,2020-12-01 02:35:10.303,2020-11-30 05:00:00.919,60,1174100,158,7292.7993,466.98715,e00e0b02-c6a1-4ca6-acb3-512f6b91379f.extra_data.json,Idp7XEd6un,158899,com.sec.android.app.shealth,5618146,27120000,e00e0b02-c6a1-4ca6-acb3-512f6b91379f,1606694400000,
5963,3926178,,0,2020-11-10 17:11:26.119,2020-11-09 05:00:00.855,60,120000,108,4824.085,301.102,8da17c08-1a72-4004-aeea-c5c70a02ff75.extra_data.json,Idp7XEd6un,8400,com.sec.android.app.shealth,3917778,30780000,8da17c08-1a72-4004-aeea-c5c70a02ff75,1604880000000,
4246,2867237,,0,2021-05-12 12:38:31.441,2021-05-11 04:00:01.056,60,777940,78,3385.6367,221.41371,5a76e754-1483-46b5-9a08-39614c1e09aa.extra_data.json,Idp7XEd6un,24400,com.sec.android.app.shealth,2842837,30840000,5a76e754-1483-46b5-9a08-39614c1e09aa,1620691200000,
4838,3119401,,0,2021-03-30 12:47:32.277,2021-03-29 04:00:00.487,60,1501340,85,3850.8096,243.0135,cbbd8ec1-3215-40bc-85a5-07d568b11674.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,3113401,31440000,cbbd8ec1-3215-40bc-85a5-07d568b11674,1616976000000,
2609,1734062,,0,2021-05-11 12:33:57.156,2021-05-10 04:00:00.987,60,60000,46,2111.9387,134.61124,73535204-954e-4247-b034-3ac8a906bbf7.extra_data.json,Idp7XEd6un,9200,com.sec.android.app.shealth,1724862,30900000,73535204-954e-4247-b034-3ac8a906bbf7,1620604800000,
4601,3058901,,0,2021-05-16 12:30:08.372,2021-04-20 04:00:00.757,60,1211660,83,3677.2424,238.67316,87885587-5b8d-40eb-b6a7-7c67565efb44.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,3056501,28680000,87885587-5b8d-40eb-b6a7-7c67565efb44,1618876800000,
12701,10412780,,4646660,2020-10-30 13:14:00.235,2020-10-30 13:13:24.857,-1,2882120,0,6951.558,814.4227,d7e2f528-be2e-48e5-9a8e-fb0867b4cc0f.extra_data.json,Idp7XEd6un,146971,com.sec.android.app.shealth,5619149,33000000,d7e2f528-be2e-48e5-9a8e-fb0867b4cc0f,1602374400000,
1422,946042,,0,2020-12-17 13:36:52.805,2020-12-16 05:00:00.708,60,60000,25,1132.0223,72.23508,161f0dc5-63cb-46ed-8a30-d3015195f297.extra_data.json,Idp7XEd6un,1600,com.sec.android.app.shealth,944442,21900000,161f0dc5-63cb-46ed-8a30-d3015195f297,1608076800000,
2689,4190351,90,2837500,2021-10-07 17:01:27.930,2021-09-10 04:00:01.027,60,1534880,76,1591.7169,647.1744,a7411c8f-9790-4650-ba23-50108c5d893f.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,1350451,28800000,a7411c8f-9790-4650-ba23-50108c5d893f,1631232000000,
8741,5722492,90,0,2021-09-27 12:45:56.796,2021-09-26 04:04:16.019,60,180000,105,7053.1094,450.8425,f5978796-9217-4012-8229-9896e7a29f2f.extra_data.json,Idp7XEd6un,17428,com.sec.android.app.shealth,5705064,27360000,f5978796-9217-4012-8229-9896e7a29f2f,1632614400000,
2655,1762821,90,0,2021-12-25 14:46:52.386,2021-12-24 05:00:00.677,-1,60000,32,2067.3992,134.23447,0cb627b1-6ced-4d4b-8405-c390d03ab1cc.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1762821,31320000,0cb627b1-6ced-4d4b-8405-c390d03ab1cc,1640304000000,
0,1108180,,1108180,2021-08-29 03:58:46.145,2021-08-01 04:00:31.741,60,1108180,30,0.0,92.0,50787b47-2de2-4245-96ce-76ca8c71ade5.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,0,62405700,50787b47-2de2-4245-96ce-76ca8c71ade5,1627776000000,
7276,5126448,,648040,2021-05-19 12:33:31.005,2021-05-18 04:00:01.129,60,946400,140,5601.2383,432.8238,892ec4bf-6adc-4bba-8386-52f8278efdec.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,4473608,30600000,892ec4bf-6adc-4bba-8386-52f8278efdec,1621296000000,
4986,3112762,,0,2020-10-30 13:14:00.603,2020-10-30 13:13:26.194,-1,1834800,0,3885.6943,180.39127,cdf0d2d1-a43f-4589-8276-e3ffb2628c6e.extra_data.json,Idp7XEd6un,11600,com.sec.android.app.shealth,3101162,29880000,cdf0d2d1-a43f-4589-8276-e3ffb2628c6e,1602720000000,
10903,7123500,,0,2021-05-24 03:56:24.385,2021-05-23 04:00:00.870,60,859440,196,8716.074,556.7473,038c7bbb-c799-4b8f-a95f-6ee1b71aef1f.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,7109500,30660000,038c7bbb-c799-4b8f-a95f-6ee1b71aef1f,1621728000000,
5636,3704885,,0,2020-11-25 13:00:55.338,2020-11-24 05:00:00.692,60,1321838,101,4478.4043,279.41022,582f5824-8e85-484f-b2bf-791a074bf31a.extra_data.json,Idp7XEd6un,13257,com.sec.android.app.shealth,3691628,30480000,582f5824-8e85-484f-b2bf-791a074bf31a,1606176000000,
12189,8697504,90,0,2022-01-31 13:50:10.375,2022-01-30 05:00:00.532,-1,1180440,160,9098.29,754.49884,e335b5f6-458b-4de1-9861-53b18ba1329e.extra_data.json,Idp7XEd6un,7200,com.sec.android.app.shealth,8690304,29100000,e335b5f6-458b-4de1-9861-53b18ba1329e,1643500800000,
6636,5432353,,1099680,2021-07-08 03:06:03.788,2021-07-07 04:00:00.913,60,1099680,150,5340.798,627.36475,4fb044f8-d3c4-450d-8cc9-f11fe2762968.extra_data.json,Idp7XEd6un,44800,com.sec.android.app.shealth,4287873,28800000,4fb044f8-d3c4-450d-8cc9-f11fe2762968,1625616000000,
4774,3294578,90,0,2021-12-14 01:48:12.875,2021-12-13 05:00:01.033,-1,1194640,60,3691.931,288.53302,1cf3f6b6-4088-409c-bed4-69812411852e.extra_data.json,Idp7XEd6un,20800,com.sec.android.app.shealth,3273778,29040000,1cf3f6b6-4088-409c-bed4-69812411852e,1639353600000,
5304,3525858,,0,2021-01-14 13:29:56.997,2021-01-13 05:00:00.729,60,60000,96,4381.3325,283.07333,3de0f2de-31f3-420a-b402-09bd0fa3425a.extra_data.json,Idp7XEd6un,14800,com.sec.android.app.shealth,3511058,29460000,3de0f2de-31f3-420a-b402-09bd0fa3425a,1610496000000,
6368,4304369,,0,2020-11-01 14:36:53.935,2020-10-31 04:00:00.551,60,940980,118,5338.3403,361.4555,9db34731-88a4-40a7-952d-203f4274e780.extra_data.json,Idp7XEd6un,219148,com.sec.android.app.shealth,4085221,32220000,9db34731-88a4-40a7-952d-203f4274e780,1604102400000,
3774,2512023,90,0,2021-11-28 03:07:29.695,2021-11-27 05:00:01.044,-1,60000,45,2952.356,190.87866,8d9d9894-5c0f-4176-a4da-c23df8413a8e.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,2507223,31920000,8d9d9894-5c0f-4176-a4da-c23df8413a8e,1637971200000,
5353,3417855,,0,2020-11-20 03:15:49.531,2020-11-19 05:00:00.360,60,360000,91,4407.402,289.1527,ccaf945b-0142-49d5-b0ff-246400917311.extra_data.json,Idp7XEd6un,119454,com.sec.android.app.shealth,3298401,26880000,ccaf945b-0142-49d5-b0ff-246400917311,1605744000000,
9279,5770633,,0,2021-06-05 13:48:20.104,2021-06-04 04:00:00.789,60,2697300,160,7342.3716,464.20444,2b08560b-6618-4b5d-a2f7-c39cb0e3e619.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,5764633,30660000,2b08560b-6618-4b5d-a2f7-c39cb0e3e619,1622764800000,
4406,2926863,90,0,2022-01-17 04:04:23.256,2022-01-16 05:00:01.098,-1,60000,53,3455.8374,223.55905,4e35f5a7-96e5-44c0-ab5e-825c8f1f211a.extra_data.json,Idp7XEd6un,12800,com.sec.android.app.shealth,2914063,29220000,4e35f5a7-96e5-44c0-ab5e-825c8f1f211a,1642291200000,
6135,5217490,90,1505960,2022-01-30 13:07:52.026,2022-01-29 05:00:01.200,-1,889380,95,4344.905,409.5607,6dfffe87-bb46-4f87-a49d-1f97b8c27060.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,3697530,35160000,6dfffe87-bb46-4f87-a49d-1f97b8c27060,1643414400000,
5721,3981745,,0,2020-10-30 13:14:02.258,2020-10-30 13:13:27.225,-1,1065460,0,4433.817,207.7132,0aea26fa-cb6d-4354-8df0-d507ba05f57f.extra_data.json,Idp7XEd6un,20000,com.sec.android.app.shealth,3961745,31080000,0aea26fa-cb6d-4354-8df0-d507ba05f57f,1603929600000,
4642,3083607,,0,2021-07-09 12:11:39.831,2021-07-08 04:00:02.609,60,60000,85,3726.1155,238.1702,3edf5655-b54c-42d0-9824-30c254956d83.extra_data.json,Idp7XEd6un,14800,com.sec.android.app.shealth,3068807,30660000,3edf5655-b54c-42d0-9824-30c254956d83,1625702400000,
