com.samsung.shealth.tracker.pedometer_day_summary,6211031,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1004,8fd173c7-46df-449d-8d6f-b41c5e33421d.binning_data.json,696837,8000,0,2021-03-17 01:08:59.527,com.sec.android.app.shealth,2021-03-09 13:31:50.761,8fd173c7-46df-449d-8d6f-b41c5e33421d.source_info.json,1.0948104,762.9047,50.758648,1004,VfS0qUERdZ,com.sec.android.app.shealth,0,8fd173c7-46df-449d-8d6f-b41c5e33421d.achievement.json,8fd173c7-46df-449d-8d6f-b41c5e33421d,1615248000000,
4604,55521439-2252-454f-9a50-c64fae2cac45.binning_data.json,2451559,8000,3,2020-12-17 05:00:04.156,com.sec.android.app.shealth,2020-12-16 05:00:04.608,,1.4994661,3676.03,231.5,4601,j9zBUHWfhn,com.sec.android.app.shealth,0,55521439-2252-454f-9a50-c64fae2cac45.achievement.json,55521439-2252-454f-9a50-c64fae2cac45,1607990400000,
1554,90d784a0-3872-4e65-92aa-0beec374b2d7.binning_data.json,1013189,8000,0,2021-02-01 05:00:02.035,com.sec.android.app.shealth,2021-02-01 05:00:02.035,,1.1840132,1199.6294,77.64444,1554,Idp7XEd6un,com.sec.android.app.shealth,0,90d784a0-3872-4e65-92aa-0beec374b2d7.achievement.json,90d784a0-3872-4e65-92aa-0beec374b2d7,1612051200000,
3188,b9cc7f72-f498-45f0-8863-46f5d4de6b20.binning_data.json,1761397,8000,51,2022-02-03 05:00:04.837,com.sec.android.app.shealth,2022-02-03 05:00:04.837,,1.413923,2490.48,164.4,3137,j9zBUHWfhn,com.sec.android.app.shealth,0,b9cc7f72-f498-45f0-8863-46f5d4de6b20.achievement.json,b9cc7f72-f498-45f0-8863-46f5d4de6b20,1643760000000,
2439,c04206c0-ccd9-4474-a13c-51788b79aef4.binning_data.json,1508326,8000,0,2021-08-18 02:22:08.689,com.sec.android.app.shealth,2021-08-17 12:00:24.018,c04206c0-ccd9-4474-a13c-51788b79aef4.source_info.json,1.2525417,1889.2422,121.38672,2439,VfS0qUERdZ,com.sec.android.app.shealth,0,c04206c0-ccd9-4474-a13c-51788b79aef4.achievement.json,c04206c0-ccd9-4474-a13c-51788b79aef4,1629158400000,
5727,ec8f8a5e-65f0-4f98-b8d5-76df88202f8f.binning_data.json,3213320,8000,20,2022-02-20 05:00:04.716,com.sec.android.app.shealth,2022-02-20 05:00:04.716,,1.3964854,4487.356,287.82874,5707,j9zBUHWfhn,com.sec.android.app.shealth,0,ec8f8a5e-65f0-4f98-b8d5-76df88202f8f.achievement.json,ec8f8a5e-65f0-4f98-b8d5-76df88202f8f,1645228800000,
6162,fd2f1b55-650d-421e-bce8-0e04b211356c.binning_data.json,3219348,8000,26,2021-07-13 04:00:03.920,com.sec.android.app.shealth,2021-07-12 04:00:04.737,,1.5348687,4941.277,318.87042,6136,j9zBUHWfhn,com.sec.android.app.shealth,0,fd2f1b55-650d-421e-bce8-0e04b211356c.achievement.json,fd2f1b55-650d-421e-bce8-0e04b211356c,1625961600000,
4092,9a8c0629-2187-49e4-8d1f-cc5b77961854.binning_data.json,2148210,8000,42,2021-01-06 05:00:04.742,com.sec.android.app.shealth,2021-01-05 05:00:05.143,,1.5415947,3311.67,209.56989,4050,j9zBUHWfhn,com.sec.android.app.shealth,0,9a8c0629-2187-49e4-8d1f-cc5b77961854.achievement.json,9a8c0629-2187-49e4-8d1f-cc5b77961854,1609718400000,
2476,790ac366-b45e-490b-bfb9-dfe5c078d665.binning_data.json,1388355,6000,221,2020-11-17 05:00:01.647,com.sec.android.app.shealth,2020-11-17 05:00:01.647,,1.4735036,2045.7461,137.02344,2255,Idp7XEd6un,com.sec.android.app.shealth,0,790ac366-b45e-490b-bfb9-dfe5c078d665.achievement.json,790ac366-b45e-490b-bfb9-dfe5c078d665,1605484800000,
5210,afa186a3-5364-4a40-8863-3bd1ad34a05d.binning_data.json,2954244,8000,16,2021-10-22 11:16:02.249,com.sec.android.app.shealth,2021-10-21 11:07:23.525,afa186a3-5364-4a40-8863-3bd1ad34a05d.source_info.json,1.3955873,4122.906,264.71136,5194,VfS0qUERdZ,com.sec.android.app.shealth,0,afa186a3-5364-4a40-8863-3bd1ad34a05d.achievement.json,afa186a3-5364-4a40-8863-3bd1ad34a05d,1634774400000,
3807,d3960842-cbbb-4a1e-8a98-f437a658e191.binning_data.json,2130030,8000,23,2022-01-16 05:00:04.616,com.sec.android.app.shealth,2022-01-15 05:00:04.727,,1.4031656,2988.7852,194.21442,3784,j9zBUHWfhn,com.sec.android.app.shealth,0,d3960842-cbbb-4a1e-8a98-f437a658e191.achievement.json,d3960842-cbbb-4a1e-8a98-f437a658e191,1642118400000,
3243,2532840d-4b62-4d2b-9346-98a17100fd89.binning_data.json,1834242,8000,77,2021-05-15 04:00:02.032,com.sec.android.app.shealth,2021-05-15 04:00:02.032,,1.4484432,2656.796,170.69128,3166,Idp7XEd6un,com.sec.android.app.shealth,0,2532840d-4b62-4d2b-9346-98a17100fd89.achievement.json,2532840d-4b62-4d2b-9346-98a17100fd89,1620950400000,
5296,169af112-d410-4673-b8e3-ed46e60a587f.binning_data.json,2944408,8000,620,2022-02-19 14:54:44.773,com.sec.android.app.shealth,2022-02-18 13:37:31.728,169af112-d410-4673-b8e3-ed46e60a587f.source_info.json,1.4607508,4301.0474,301.69867,4676,VfS0qUERdZ,com.sec.android.app.shealth,0,169af112-d410-4673-b8e3-ed46e60a587f.achievement.json,169af112-d410-4673-b8e3-ed46e60a587f,1645142400000,
12989,9e5323e8-682f-4ec4-b6a1-2d272ba0d87e.binning_data.json,7117257,8000,42,2021-06-15 12:20:01.027,com.sec.android.app.shealth,2021-06-14 11:59:24.479,9e5323e8-682f-4ec4-b6a1-2d272ba0d87e.source_info.json,1.4608359,10397.146,653.56537,12947,VfS0qUERdZ,com.sec.android.app.shealth,0,9e5323e8-682f-4ec4-b6a1-2d272ba0d87e.achievement.json,9e5323e8-682f-4ec4-b6a1-2d272ba0d87e,1623628800000,
658,1d24e0db-8a80-489b-a22f-277571cf41b7.binning_data.json,422630,8000,0,2021-02-14 05:00:02.180,com.sec.android.app.shealth,2021-02-14 05:00:02.180,,1.2076068,510.3711,32.828003,658,Idp7XEd6un,com.sec.android.app.shealth,0,1d24e0db-8a80-489b-a22f-277571cf41b7.achievement.json,1d24e0db-8a80-489b-a22f-277571cf41b7,1613174400000,
3266,c4cbc799-581f-48e4-a747-d3c2df5d0671.binning_data.json,1886237,8000,14,2022-03-02 15:25:39.502,com.sec.android.app.shealth,2022-03-01 11:33:48.765,c4cbc799-581f-48e4-a747-d3c2df5d0671.source_info.json,1.3541847,2554.3142,165.1679,3252,VfS0qUERdZ,com.sec.android.app.shealth,0,c4cbc799-581f-48e4-a747-d3c2df5d0671.achievement.json,c4cbc799-581f-48e4-a747-d3c2df5d0671,1646092800000,
4469,7d4558b6-e388-4383-988a-ce79d3d048d9.binning_data.json,2327801,8000,42,2021-09-15 04:00:04.681,com.sec.android.app.shealth,2021-09-14 04:00:03.563,,1.5460855,3598.9807,230.77608,4427,j9zBUHWfhn,com.sec.android.app.shealth,0,7d4558b6-e388-4383-988a-ce79d3d048d9.achievement.json,7d4558b6-e388-4383-988a-ce79d3d048d9,1631491200000,
3103,3eff72bd-22ea-4f50-a6ed-197b5e814a0a.binning_data.json,1659498,8000,12,2020-12-27 05:00:04.627,com.sec.android.app.shealth,2020-12-26 05:00:04.610,,1.514112,2512.667,159.72963,3091,j9zBUHWfhn,com.sec.android.app.shealth,0,3eff72bd-22ea-4f50-a6ed-197b5e814a0a.achievement.json,3eff72bd-22ea-4f50-a6ed-197b5e814a0a,1608854400000,
170,497aa05d-bd02-45ce-828a-9fd0be762641.binning_data.json,106531,8000,0,2021-02-04 05:00:01.821,com.sec.android.app.shealth,2021-02-04 05:00:01.821,,1.2387081,131.96094,8.48877,170,Idp7XEd6un,com.sec.android.app.shealth,0,497aa05d-bd02-45ce-828a-9fd0be762641.achievement.json,497aa05d-bd02-45ce-828a-9fd0be762641,1612310400000,
4863,f241c21d-543a-4c1f-bb28-bf4378d5f95b.binning_data.json,2639085,8000,3,2020-12-16 19:09:43.526,com.sec.android.app.shealth,2020-12-15 13:06:36.853,f241c21d-543a-4c1f-bb28-bf4378d5f95b.source_info.json,1.4714904,3883.3892,243.03413,4860,VfS0qUERdZ,com.sec.android.app.shealth,0,f241c21d-543a-4c1f-bb28-bf4378d5f95b.achievement.json,f241c21d-543a-4c1f-bb28-bf4378d5f95b,1607990400000,
3293,4e5ac4d3-7727-4879-b15a-c334c588703f.binning_data.json,1908020,8000,48,2022-03-26 15:59:52.431,com.sec.android.app.shealth,2022-03-26 15:59:17.436,4e5ac4d3-7727-4879-b15a-c334c588703f.source_info.json,1.3445609,2565.45,167.80191,3245,VfS0qUERdZ,com.sec.android.app.shealth,0,4e5ac4d3-7727-4879-b15a-c334c588703f.achievement.json,4e5ac4d3-7727-4879-b15a-c334c588703f,1648080000000,
2609,e36cfea8-818e-4c7a-99a2-9da9e769be93.binning_data.json,1542842,8000,18,2022-02-24 03:16:38.337,com.sec.android.app.shealth,2022-02-23 12:55:31.256,e36cfea8-818e-4c7a-99a2-9da9e769be93.source_info.json,1.3142673,2027.708,131.25784,2591,VfS0qUERdZ,com.sec.android.app.shealth,0,e36cfea8-818e-4c7a-99a2-9da9e769be93.achievement.json,e36cfea8-818e-4c7a-99a2-9da9e769be93,1645574400000,
5468,118cb1e9-b66e-491b-873c-ca9ec3d0f8de.binning_data.json,3074921,8000,13,2021-08-28 04:00:05.033,com.sec.android.app.shealth,2021-08-26 04:00:04.561,,1.3835063,4254.173,277.91843,5455,j9zBUHWfhn,com.sec.android.app.shealth,0,118cb1e9-b66e-491b-873c-ca9ec3d0f8de.achievement.json,118cb1e9-b66e-491b-873c-ca9ec3d0f8de,1629849600000,
1403,21154e99-567a-4840-8a06-b0b2d53d7624.binning_data.json,926956,6000,0,2020-12-01 05:00:01.977,com.sec.android.app.shealth,2020-12-01 05:00:01.977,,1.174237,1088.4668,70.029785,1403,Idp7XEd6un,com.sec.android.app.shealth,0,21154e99-567a-4840-8a06-b0b2d53d7624.achievement.json,21154e99-567a-4840-8a06-b0b2d53d7624,1606694400000,
1934,670c5f08-e134-430a-ade2-47df8acb6b88.binning_data.json,1199097,8000,95,2021-02-24 05:00:01.904,com.sec.android.app.shealth,2021-02-24 05:00:01.904,,1.2923193,1549.6162,101.942566,1839,Idp7XEd6un,com.sec.android.app.shealth,0,670c5f08-e134-430a-ade2-47df8acb6b88.achievement.json,670c5f08-e134-430a-ade2-47df8acb6b88,1614038400000,
6063,a083fcb8-b21c-4fdd-b5e0-5030ecbf2e07.binning_data.json,3142425,8000,185,2021-08-20 04:00:04.152,com.sec.android.app.shealth,2021-08-19 04:00:04.544,,1.5812254,4968.884,324.37476,5878,j9zBUHWfhn,com.sec.android.app.shealth,0,a083fcb8-b21c-4fdd-b5e0-5030ecbf2e07.achievement.json,a083fcb8-b21c-4fdd-b5e0-5030ecbf2e07,1629244800000,
2609,5ed02a53-4896-4109-93b0-5a7f3eff7938.binning_data.json,1366449,8000,23,2021-05-11 12:33:57.477,com.sec.android.app.shealth,2021-05-10 12:39:12.840,5ed02a53-4896-4109-93b0-5a7f3eff7938.source_info.json,1.5455669,2111.939,134.61122,2586,VfS0qUERdZ,com.sec.android.app.shealth,0,5ed02a53-4896-4109-93b0-5a7f3eff7938.achievement.json,5ed02a53-4896-4109-93b0-5a7f3eff7938,1620604800000,
3235,e4b6494f-8497-46d9-87a8-8f6cd1c9aab2.binning_data.json,1889676,8000,2,2021-12-08 13:00:48.694,com.sec.android.app.shealth,2021-12-07 13:00:12.994,e4b6494f-8497-46d9-87a8-8f6cd1c9aab2.source_info.json,1.320154,2494.6636,163.52843,3233,VfS0qUERdZ,com.sec.android.app.shealth,0,e4b6494f-8497-46d9-87a8-8f6cd1c9aab2.achievement.json,e4b6494f-8497-46d9-87a8-8f6cd1c9aab2,1638835200000,
4201,22b317f5-0d99-4ad2-92f3-11464995cd9a.binning_data.json,2318960,8000,8,2021-10-27 04:00:03.781,com.sec.android.app.shealth,2021-10-26 04:00:05.078,,1.4151988,3281.7903,216.12477,4193,j9zBUHWfhn,com.sec.android.app.shealth,0,22b317f5-0d99-4ad2-92f3-11464995cd9a.achievement.json,22b317f5-0d99-4ad2-92f3-11464995cd9a,1635120000000,
4121,956cfc07-609e-4eb0-bde5-26623edd788f.binning_data.json,2182824,8000,77,2021-01-01 05:02:00.071,com.sec.android.app.shealth,2021-01-01 05:02:00.071,,1.5286435,3336.76,212.67,4044,j9zBUHWfhn,com.sec.android.app.shealth,0,956cfc07-609e-4eb0-bde5-26623edd788f.achievement.json,956cfc07-609e-4eb0-bde5-26623edd788f,1609372800000,
2461,27c7618b-b54f-4716-8512-379f4d349719.binning_data.json,1281162,8000,2,2020-12-14 05:00:04.138,com.sec.android.app.shealth,2020-12-13 06:18:59.794,,1.5362455,1968.18,123.76,2459,j9zBUHWfhn,com.sec.android.app.shealth,0,27c7618b-b54f-4716-8512-379f4d349719.achievement.json,27c7618b-b54f-4716-8512-379f4d349719,1607731200000,
2510,5634e01d-2639-4abc-bade-dd597af0f846.binning_data.json,1462170,8000,21,2021-02-21 14:22:04.121,com.sec.android.app.shealth,2021-02-20 14:36:45.518,5634e01d-2639-4abc-bade-dd597af0f846.source_info.json,1.3752137,2010.7972,130.17693,2489,VfS0qUERdZ,com.sec.android.app.shealth,0,5634e01d-2639-4abc-bade-dd597af0f846.achievement.json,5634e01d-2639-4abc-bade-dd597af0f846,1613779200000,
2330,9d531df8-e6b8-49e4-8e86-e64d5f5ba0cf.binning_data.json,1396024,8000,117,2021-12-17 05:00:02.510,com.sec.android.app.shealth,2021-12-17 05:00:02.510,,1.3422914,1873.8711,123.420044,2213,Idp7XEd6un,com.sec.android.app.shealth,0,9d531df8-e6b8-49e4-8e86-e64d5f5ba0cf.achievement.json,9d531df8-e6b8-49e4-8e86-e64d5f5ba0cf,1639612800000,
4095,0ec92220-7826-4a64-9cf5-f05f5d0416c7.binning_data.json,2454444,8000,0,2021-05-18 04:00:02.040,com.sec.android.app.shealth,2021-05-18 04:00:02.040,,1.2983902,3186.8274,203.36345,4095,Idp7XEd6un,com.sec.android.app.shealth,0,0ec92220-7826-4a64-9cf5-f05f5d0416c7.achievement.json,0ec92220-7826-4a64-9cf5-f05f5d0416c7,1621209600000,
1917,c7e4d3f7-f763-4acc-8723-13bfa3126615.binning_data.json,1136726,8000,0,2022-02-12 04:26:11.462,com.sec.android.app.shealth,2022-02-11 13:04:27.711,c7e4d3f7-f763-4acc-8723-13bfa3126615.source_info.json,1.3045185,1482.8801,97.10266,1917,VfS0qUERdZ,com.sec.android.app.shealth,0,c7e4d3f7-f763-4acc-8723-13bfa3126615.achievement.json,c7e4d3f7-f763-4acc-8723-13bfa3126615,1644537600000,
7606,7ad447f0-999c-4a55-b319-ca4d5f27045c.binning_data.json,4426442,8000,3,2021-08-24 12:34:44.922,com.sec.android.app.shealth,2021-08-23 12:26:14.284,7ad447f0-999c-4a55-b319-ca4d5f27045c.source_info.json,1.3429303,5944.4043,383.43796,7603,VfS0qUERdZ,com.sec.android.app.shealth,0,7ad447f0-999c-4a55-b319-ca4d5f27045c.achievement.json,7ad447f0-999c-4a55-b319-ca4d5f27045c,1629676800000,
6889,d1d4c09f-836b-43f1-8382-57c4317e426d.binning_data.json,3796344,8000,84,2021-12-29 05:00:05.620,com.sec.android.app.shealth,2021-12-28 05:00:05.284,,1.4296777,5427.5493,348.93414,6805,j9zBUHWfhn,com.sec.android.app.shealth,0,d1d4c09f-836b-43f1-8382-57c4317e426d.achievement.json,d1d4c09f-836b-43f1-8382-57c4317e426d,1640563200000,
2652,f6ff697d-6b37-4240-83d4-71b8ef99fcd3.binning_data.json,1596834,8000,0,2021-04-21 04:00:01.252,com.sec.android.app.shealth,2021-04-21 04:00:01.252,,1.2970096,2071.1094,131.5199,2652,Idp7XEd6un,com.sec.android.app.shealth,0,f6ff697d-6b37-4240-83d4-71b8ef99fcd3.achievement.json,f6ff697d-6b37-4240-83d4-71b8ef99fcd3,1618876800000,
2921,a9774dcb-ecbd-4b88-93ae-d9c19823cbd6.binning_data.json,1585496,8000,4,2021-02-27 05:00:04.309,com.sec.android.app.shealth,2021-02-26 05:00:04.631,,1.4845252,2353.709,149.1576,2917,j9zBUHWfhn,com.sec.android.app.shealth,0,a9774dcb-ecbd-4b88-93ae-d9c19823cbd6.achievement.json,a9774dcb-ecbd-4b88-93ae-d9c19823cbd6,1614211200000,
8458,201e4bff-0bb5-41ac-bb28-74efa13e2833.binning_data.json,5054846,8000,0,2021-08-29 04:00:01.874,com.sec.android.app.shealth,2021-08-29 04:00:01.874,,1.310099,6622.3496,418.94714,8458,Idp7XEd6un,com.sec.android.app.shealth,0,201e4bff-0bb5-41ac-bb28-74efa13e2833.achievement.json,201e4bff-0bb5-41ac-bb28-74efa13e2833,1630108800000,
4927,f8de7799-e332-4743-bbea-8208b60e3b67.binning_data.json,2625259,8000,113,2021-06-05 04:00:04.112,com.sec.android.app.shealth,2021-06-04 04:00:04.120,,1.5301433,4017.024,257.43384,4814,j9zBUHWfhn,com.sec.android.app.shealth,0,f8de7799-e332-4743-bbea-8208b60e3b67.achievement.json,f8de7799-e332-4743-bbea-8208b60e3b67,1622678400000,
9488,191a5545-55e4-4db2-a574-a417577f282a.binning_data.json,6134769,8000,8,2021-10-14 19:51:23.340,com.sec.android.app.shealth,2021-10-14 07:57:24.102,191a5545-55e4-4db2-a574-a417577f282a.source_info.json,1.1951666,7332.071,476.94778,9480,VfS0qUERdZ,com.sec.android.app.shealth,0,191a5545-55e4-4db2-a574-a417577f282a.achievement.json,191a5545-55e4-4db2-a574-a417577f282a,1634169600000,
5089,51d282b4-2d8e-4b7c-beb4-e245391dcccb.binning_data.json,2704544,6000,7,2020-11-07 14:05:47.684,com.sec.android.app.shealth,2020-11-06 13:45:17.864,51d282b4-2d8e-4b7c-beb4-e245391dcccb.source_info.json,1.5146964,4096.563,257.3201,5082,VfS0qUERdZ,com.sec.android.app.shealth,0,51d282b4-2d8e-4b7c-beb4-e245391dcccb.achievement.json,51d282b4-2d8e-4b7c-beb4-e245391dcccb,1604620800000,
1716,cd2a83cc-5689-4914-ab3c-5a4589ff711c.binning_data.json,901976,8000,35,2021-11-11 05:00:04.234,com.sec.android.app.shealth,2021-11-10 05:00:05.229,,1.5803074,1425.4005,97.35717,1681,j9zBUHWfhn,com.sec.android.app.shealth,0,cd2a83cc-5689-4914-ab3c-5a4589ff711c.achievement.json,cd2a83cc-5689-4914-ab3c-5a4589ff711c,1636416000000,
8131,f83eb8ee-a8c3-495f-af9c-f6a509bbd31a.binning_data.json,4459915,8000,20,2021-09-18 04:00:25.209,com.sec.android.app.shealth,2021-09-17 12:31:49.969,f83eb8ee-a8c3-495f-af9c-f6a509bbd31a.source_info.json,1.4550226,6489.2773,408.5285,8111,VfS0qUERdZ,com.sec.android.app.shealth,0,f83eb8ee-a8c3-495f-af9c-f6a509bbd31a.achievement.json,f83eb8ee-a8c3-495f-af9c-f6a509bbd31a,1631836800000,
5520,a80c922f-4614-4f48-b30c-2e9797244459.binning_data.json,3069893,8000,29,2021-02-07 04:48:35.478,com.sec.android.app.shealth,2021-02-06 13:56:33.528,a80c922f-4614-4f48-b30c-2e9797244459.source_info.json,1.4375446,4413.1094,279.68875,5491,VfS0qUERdZ,com.sec.android.app.shealth,0,a80c922f-4614-4f48-b30c-2e9797244459.achievement.json,a80c922f-4614-4f48-b30c-2e9797244459,1612569600000,
2868,7f5dc71e-cdbf-4619-bc04-280a39f1afad.binning_data.json,1704491,8000,11,2021-12-14 05:00:02.447,com.sec.android.app.shealth,2021-12-14 05:00:02.447,,1.3270193,2261.8936,143.06927,2857,Idp7XEd6un,com.sec.android.app.shealth,0,7f5dc71e-cdbf-4619-bc04-280a39f1afad.achievement.json,7f5dc71e-cdbf-4619-bc04-280a39f1afad,1639353600000,
2346,9b9dfc5a-6709-4359-bab5-eeed3284b98c.binning_data.json,1323146,8000,22,2022-01-06 05:00:05.651,com.sec.android.app.shealth,2022-01-05 05:00:04.626,,1.3679159,1809.9524,121.928185,2324,j9zBUHWfhn,com.sec.android.app.shealth,0,9b9dfc5a-6709-4359-bab5-eeed3284b98c.achievement.json,9b9dfc5a-6709-4359-bab5-eeed3284b98c,1641254400000,
6177,fdd088e3-5a79-4af9-ac86-c615c4baec78.binning_data.json,3262170,8000,31,2021-02-07 06:20:18.861,com.sec.android.app.shealth,2021-02-06 05:00:04.461,,1.550624,5058.401,315.79538,6146,j9zBUHWfhn,com.sec.android.app.shealth,0,fdd088e3-5a79-4af9-ac86-c615c4baec78.achievement.json,fdd088e3-5a79-4af9-ac86-c615c4baec78,1612483200000,
3767,ee1f75b0-8848-4ff2-8f6b-9760f75b8aa4.binning_data.json,2325211,8000,30,2021-11-01 04:00:04.192,com.sec.android.app.shealth,2021-10-31 04:00:04.571,,1.2844645,2986.6511,195.40964,3737,j9zBUHWfhn,com.sec.android.app.shealth,0,ee1f75b0-8848-4ff2-8f6b-9760f75b8aa4.achievement.json,ee1f75b0-8848-4ff2-8f6b-9760f75b8aa4,1635552000000,
5917,0f957028-19a0-42d8-a9fe-596bf529ac18.binning_data.json,3203090,6000,52,2020-11-06 05:00:04.214,com.sec.android.app.shealth,2020-11-05 05:00:04.461,,1.4856663,4758.7236,304.05994,5865,j9zBUHWfhn,com.sec.android.app.shealth,0,0f957028-19a0-42d8-a9fe-596bf529ac18.achievement.json,0f957028-19a0-42d8-a9fe-596bf529ac18,1604448000000,
641,6884643b-8510-450f-a745-1f9f928f198a.binning_data.json,428570,8000,0,2022-02-17 05:00:02.424,com.sec.android.app.shealth,2022-02-17 05:00:02.424,,1.1438684,490.22852,32.229797,641,Idp7XEd6un,com.sec.android.app.shealth,0,6884643b-8510-450f-a745-1f9f928f198a.achievement.json,6884643b-8510-450f-a745-1f9f928f198a,1644969600000,
6384,84aea0da-5fba-465a-8b01-f733dbfb4b0a.binning_data.json,3494711,8000,126,2021-03-07 03:59:21.694,com.sec.android.app.shealth,2021-03-06 13:59:37.512,84aea0da-5fba-465a-8b01-f733dbfb4b0a.source_info.json,1.4903405,5208.3096,331.06287,6258,VfS0qUERdZ,com.sec.android.app.shealth,0,84aea0da-5fba-465a-8b01-f733dbfb4b0a.achievement.json,84aea0da-5fba-465a-8b01-f733dbfb4b0a,1614988800000,
160,7f689878-dae1-4565-a7dd-9ca92cdbd484.binning_data.json,109471,8000,0,2021-01-30 05:02:59.616,com.sec.android.app.shealth,2021-01-30 05:02:59.616,,1.1387398,124.65918,7.984375,160,Idp7XEd6un,com.sec.android.app.shealth,0,7f689878-dae1-4565-a7dd-9ca92cdbd484.achievement.json,7f689878-dae1-4565-a7dd-9ca92cdbd484,1611878400000,
6358,59954b27-bf2c-4652-a204-b1ab0d1be631.binning_data.json,3393352,8000,20,2021-07-29 04:00:04.947,com.sec.android.app.shealth,2021-07-29 04:00:04.947,,1.4833593,5033.562,321.91238,6338,j9zBUHWfhn,com.sec.android.app.shealth,0,59954b27-bf2c-4652-a204-b1ab0d1be631.achievement.json,59954b27-bf2c-4652-a204-b1ab0d1be631,1627430400000,
5027,2046fd44-5139-4659-8da8-1672d79813c3.binning_data.json,2641833,8000,64,2021-04-13 04:00:05.564,com.sec.android.app.shealth,2021-04-12 04:00:05.660,,1.5298328,4041.5647,262.15787,4963,j9zBUHWfhn,com.sec.android.app.shealth,0,2046fd44-5139-4659-8da8-1672d79813c3.achievement.json,2046fd44-5139-4659-8da8-1672d79813c3,1618099200000,
5236,f7cb42b8-54df-4447-9be1-4e4227135a4c.binning_data.json,2872966,8000,15,2021-09-30 12:29:09.565,com.sec.android.app.shealth,2021-09-29 12:24:42.762,f7cb42b8-54df-4447-9be1-4e4227135a4c.source_info.json,1.4358517,4125.154,265.6138,5221,VfS0qUERdZ,com.sec.android.app.shealth,0,f7cb42b8-54df-4447-9be1-4e4227135a4c.achievement.json,f7cb42b8-54df-4447-9be1-4e4227135a4c,1632873600000,
2212,37ba14cb-02f9-4c09-bebc-a5c9b089f85b.binning_data.json,1285937,8000,39,2021-12-21 13:21:15.111,com.sec.android.app.shealth,2021-12-20 13:00:12.038,37ba14cb-02f9-4c09-bebc-a5c9b089f85b.source_info.json,1.3409828,1724.4207,115.95623,2173,VfS0qUERdZ,com.sec.android.app.shealth,0,37ba14cb-02f9-4c09-bebc-a5c9b089f85b.achievement.json,37ba14cb-02f9-4c09-bebc-a5c9b089f85b,1639958400000,
2550,9ed0281a-db96-4619-a0f2-a8c24f8d58b9.binning_data.json,1516409,8000,0,2021-04-01 04:00:01.248,com.sec.android.app.shealth,2021-04-01 04:00:01.248,,1.320492,2002.4062,126.0625,2550,Idp7XEd6un,com.sec.android.app.shealth,0,9ed0281a-db96-4619-a0f2-a8c24f8d58b9.achievement.json,9ed0281a-db96-4619-a0f2-a8c24f8d58b9,1617148800000,
1535,b0cd9ac7-475a-4603-a991-814e04b0b7c9.binning_data.json,991744,8000,0,2021-03-27 04:00:01.768,com.sec.android.app.shealth,2021-03-27 04:00:01.768,,1.1926503,1182.8047,76.796875,1535,Idp7XEd6un,com.sec.android.app.shealth,0,b0cd9ac7-475a-4603-a991-814e04b0b7c9.achievement.json,b0cd9ac7-475a-4603-a991-814e04b0b7c9,1616716800000,
11130,906a7dd8-a1be-4240-980e-13800f64bda3.binning_data.json,5877612,8000,432,2021-09-19 04:00:05.186,com.sec.android.app.shealth,2021-09-19 04:00:05.186,,1.5436871,9073.194,596.55084,10698,j9zBUHWfhn,com.sec.android.app.shealth,0,906a7dd8-a1be-4240-980e-13800f64bda3.achievement.json,906a7dd8-a1be-4240-980e-13800f64bda3,1631923200000,
844,2fd7ed8f-f59a-4b8e-b3aa-476704405ffb.binning_data.json,559330,8000,0,2021-08-27 04:00:01.864,com.sec.android.app.shealth,2021-08-27 04:00:01.864,,1.1708902,654.91504,42.045532,844,Idp7XEd6un,com.sec.android.app.shealth,0,2fd7ed8f-f59a-4b8e-b3aa-476704405ffb.achievement.json,2fd7ed8f-f59a-4b8e-b3aa-476704405ffb,1629936000000,
3718,a014492c-2550-4c81-ace0-6147bcfc2b41.binning_data.json,1908461,8000,41,2021-10-04 04:00:05.045,com.sec.android.app.shealth,2021-10-03 04:00:03.971,,1.5984415,3050.5645,195.51085,3677,j9zBUHWfhn,com.sec.android.app.shealth,0,a014492c-2550-4c81-ace0-6147bcfc2b41.achievement.json,a014492c-2550-4c81-ace0-6147bcfc2b41,1633132800000,
