com.samsung.health.floors_climbed,6211031,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2022-01-05 03:17:47.814,,2022-01-05 03:19:38.863,2022-01-05 03:19:38.833,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-05 03:18:02.816,30193032-10ee-231d-b3a7-dfaeaa9f851c,
2021-09-14 01:49:42.853,,2021-09-14 01:55:11.906,2021-09-14 01:55:11.862,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-14 01:49:57.855,bb4271a4-6a38-a6d3-4a36-fdab665956c1,
2021-10-24 20:30:06.037,,2021-10-24 20:31:19.071,2021-10-24 20:31:19.041,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-24 20:30:25.039,59ed5456-b276-c4c0-354b-f5db6207e64a,
2021-05-27 23:36:18.877,,2021-05-27 23:48:11.919,2021-05-27 23:48:11.896,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-27 23:36:47.878,1381088d-c78a-a968-163d-f5ad9c358fc5,
2021-09-29 19:43:59.597,,2021-09-29 19:45:08.669,2021-09-29 19:45:08.602,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-29 19:44:16.599,41d1a35f-c408-4298-db89-0812b57ffd30,
2021-12-14 18:16:55.393,,2021-12-14 18:17:40.461,2021-12-14 18:17:40.398,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-14 18:17:07.396,355668ec-656d-08c2-2968-bfbfe5e86f8b,
2021-07-25 02:43:28.868,,2021-07-25 02:43:58.912,2021-07-25 02:43:58.885,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-25 02:43:46.870,4af0f00d-e4d5-d772-6bc2-4e132c0a02b2,
2021-08-28 19:11:26.666,,2021-08-28 19:12:32.761,2021-08-28 19:12:32.720,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-28 19:11:37.675,ca1efa98-0f3c-42ce-921d-d69c6654d9bc,
2022-02-23 19:16:29.817,,2022-02-23 19:23:03.861,2022-02-23 19:23:03.833,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 19:16:39.818,3415d8e9-6947-0d7d-671a-4b907562d7e8,
2021-02-28 15:55:12.256,,2021-02-28 15:56:02.308,2021-02-28 15:56:02.266,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-02-28 15:55:25.258,464c2822-078a-2fa0-d241-8995a00e31f0,
2021-11-02 23:26:40.772,,2021-11-02 23:31:36.845,2021-11-02 23:31:36.812,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-02 23:26:53.774,73c5e00a-2991-a720-8a73-92a3a9d3d0c7,
2022-01-03 20:20:37.294,,2022-01-03 20:21:52.368,2022-01-03 20:21:52.328,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-03 20:20:50.300,e4d6dfff-d0bc-72f1-7adc-bdbfd529aa71,
2022-01-24 14:06:41.454,,2022-01-24 14:28:01.501,2022-01-24 14:28:01.464,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-24 14:06:54.464,780592f7-3845-1975-b525-35716ba58917,
2021-06-19 15:34:09.514,,2021-06-19 15:47:41.592,2021-06-19 15:47:41.570,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-19 15:34:22.521,60004caa-f005-6f8a-da2a-6b8a124094b1,
2020-12-24 18:15:55.146,,2020-12-24 18:17:42.302,2020-12-24 18:16:25.152,2.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 18:16:53.162,c3cb6f80-e4dd-1887-d93e-033e0ca640ec,
2022-01-11 13:56:42.110,,2022-01-11 13:57:05.195,2022-01-11 13:57:05.113,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-11 13:56:57.112,b1c07812-3ec9-1a98-0565-3ee6ee1ac6cb,
2022-02-22 18:12:23.533,,2022-02-22 18:13:48.381,2022-02-22 18:12:45.564,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-22 18:12:45.345,01447e16-4447-e7eb-8fed-18446210ded7,
2022-01-13 13:59:24.578,,2022-01-13 13:59:47.625,2022-01-13 13:59:47.584,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-13 13:59:37.580,b19063c2-1a13-0143-6fec-d6a2dc1e59ed,
2021-11-30 17:57:30.516,,2021-11-30 17:58:39.604,2021-11-30 17:58:39.519,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-30 17:57:44.518,5edf576a-a736-180b-1c87-030c28fbe6db,
2022-02-14 17:47:24.419,,2022-02-14 17:48:00.597,2022-02-14 17:48:00.426,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 17:47:40.421,9877ef8e-1f02-fd5f-8cf0-e087ddb9ea92,
2021-10-10 10:51:44.880,,2021-10-10 11:09:17.131,2021-10-10 11:09:17.017,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 10:52:03.882,28d44b11-36cd-3564-6b74-b0de2716e094,
2022-02-12 20:03:45.953,,2022-02-12 20:08:35.003,2022-02-12 20:08:34.970,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-12 20:04:00.955,78169868-915c-6bb3-4dfa-609ccf5480d3,
2022-02-21 15:41:04.351,,2022-02-21 15:42:47.425,2022-02-21 15:42:47.353,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-21 15:41:16.353,af19f58e-f6a0-9575-1425-55c1171546de,
2021-11-07 06:11:05.553,,2021-11-07 06:11:44.619,2021-11-07 06:11:44.559,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-07 06:11:17.558,a1737058-13bc-f23b-3dec-c705d2d66ddb,
2022-02-21 20:56:27.752,,2022-02-21 20:56:45.818,2022-02-21 20:56:45.761,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-21 20:56:40.754,06b76495-bea4-32a9-dc48-2482f8b8e524,
2022-02-23 00:11:11.491,,2022-02-23 00:12:57.518,2022-02-23 00:12:57.496,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 00:11:28.493,73a924a0-9d4a-4cf9-e240-7bd8be9ab304,
2022-01-30 23:27:16.702,,2022-01-30 23:33:33.766,2022-01-30 23:33:33.731,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 23:27:33.704,dbbf2584-8cb9-bcef-6321-c1f6386cd1d1,
2022-02-19 18:30:05.654,,2022-02-19 18:31:07.784,2022-02-19 18:31:07.702,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-19 18:30:19.656,087b81e7-3aa1-d4a8-fa73-77819cced39b,
2022-02-19 19:20:14.903,,2022-02-19 19:25:15.950,2022-02-19 19:25:15.925,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-19 19:20:27.905,a1890349-c538-9e33-a544-471571aeb204,
2020-10-03 17:46:51.343,,2020-10-03 17:57:23.903,2020-10-03 17:47:30.345,28.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 17:55:24.855,814010ce-5ee8-fdd4-d0be-f703669db1ca,
2021-11-24 02:18:38.526,,2021-11-24 02:19:14.559,2021-11-24 02:19:14.529,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-24 02:18:54.528,df7fd292-95f7-35ad-fa32-b9218f13353a,
2021-12-24 00:04:25.737,,2021-12-24 00:07:53.788,2021-12-24 00:07:53.761,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-24 00:04:43.739,7fa1e25d-1533-04f9-3631-2e0cbe77c42e,
2022-01-20 20:48:30.268,,2022-01-20 20:48:30.369,2022-01-20 20:48:30.273,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-20 20:48:30.270,2b3cef77-c09c-bf08-568d-5b496c6fad4d,
2021-12-31 20:50:05.303,,2021-12-31 20:59:28.337,2021-12-31 20:59:28.308,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-31 20:50:21.305,37db62f7-c253-109f-166d-956c977986bd,
2021-08-25 17:55:55.941,,2021-08-25 17:55:56.031,2021-08-25 17:55:55.950,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-25 17:55:55.943,6b035cf7-b02a-5267-5256-4f81ed4b6207,
2021-09-01 23:29:25.959,,2021-09-01 23:30:03.003,2021-09-01 23:30:02.962,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-01 23:29:38.961,2d9e0fb3-c85f-1684-5674-fdc3c0b39dc4,
2021-12-24 18:42:06.771,,2021-12-24 19:00:21.804,2021-12-24 19:00:21.775,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-24 18:42:22.773,8a9a54b9-9d9c-d551-feb8-a3df3346fadb,
2021-12-07 21:18:03.802,,2021-12-07 21:36:20.057,2021-12-07 21:36:19.839,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-07 21:18:18.813,fa27b3d0-b202-c1b5-027e-22d7a58420cd,
2022-02-15 17:56:10.503,,2022-02-15 17:57:04.574,2022-02-15 17:57:04.506,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 17:56:23.505,72f6d148-0ebd-a594-9827-bc964222ce4d,
2021-09-25 14:43:33.878,,2021-09-25 14:44:00.033,2021-09-25 14:43:59.890,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-25 14:43:43.881,4d7e0222-ac96-9073-3dcb-ce9f545c6982,
2022-02-16 20:03:36.583,,2022-02-16 20:03:54.578,2022-02-16 20:03:53.588,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-16 20:03:52.557,5dd5056c-48f3-6326-99a6-00aebb3dfbc7,
2021-09-06 21:00:22.946,,2021-09-06 21:06:30.063,2021-09-06 21:06:29.977,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-06 21:01:58.947,a7f70805-e8f6-bd22-910f-fc1d9b06366f,
2022-02-23 19:04:19.320,,2022-02-23 19:05:04.357,2022-02-23 19:05:04.323,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 19:04:34.323,fa1da229-f29c-8276-c6fb-0201afa7a70c,
2021-09-27 22:49:36.871,,2021-09-27 22:50:00.901,2021-09-27 22:50:00.875,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-27 22:49:48.873,7a90c04a-2543-ccbf-7b28-87391aa15d0e,
2022-02-18 00:06:48.000,,2022-02-18 00:07:54.134,2022-02-18 00:07:54.019,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-18 00:07:03.002,6fa85955-d2f3-8c58-b3d5-a3a9e35f30c1,
2022-02-05 20:17:50.152,,2022-02-05 20:19:02.239,2022-02-05 20:19:02.165,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-05 20:18:06.155,bd6c4bbe-8802-0126-ac78-21b9dfe377a6,
2022-02-14 03:09:03.722,,2022-02-14 03:09:41.768,2022-02-14 03:09:41.726,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 03:09:21.724,3b534bfc-f585-db3e-f83c-5f8c5727629e,
2022-01-01 16:28:57.129,,2022-01-01 16:38:03.338,2022-01-01 16:38:03.220,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-01 16:29:14.152,a1c825ca-ecae-e21e-e687-d7af2b1c8ec7,
2021-12-31 17:41:00.120,,2021-12-31 17:41:18.347,2021-12-31 17:41:18.123,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-31 17:41:14.122,6e19d70b-b0d3-7679-b986-32695aea2c8c,
2022-02-13 22:01:28.527,,2022-02-13 22:07:02.670,2022-02-13 22:07:02.631,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:02:00.534,c9090341-605b-8e66-da95-e80683622690,
2022-02-16 22:25:11.403,,2022-02-16 22:25:41.454,2022-02-16 22:25:41.407,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-16 22:25:24.405,d9832abd-d6de-3856-92fe-4063c511eabe,
2022-02-19 02:09:51.519,,2022-02-19 02:12:15.647,2022-02-19 02:12:15.549,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-19 02:10:04.521,a35b05b5-f853-9ef8-5148-39e7beb51c37,
2022-02-23 21:55:57.811,,2022-02-23 22:02:53.840,2022-02-23 22:02:53.815,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 21:56:08.813,63b1c425-8fba-e52c-bc23-7d87c958cbc3,
